0,1,2,3,4,5,6,7,8
J.Williams,0%,5.8,-1.7,+7.5,-18.5,+9.0,-27.4,-6.5
Wright,3%,4.7,12.8,-8.1,+1.5,+9.1,-7.6,-7.9
Hickson,18%,14.2,17.9,-3.7,-7.1,+12.3,-19.4,-10.0
Kinsey,7%,12.4,21.6,-9.2,-7.4,+10.1,-17.6,-12.5
Jackson,11%,8.3,24.8,-16.5,-7.7,+10.9,-18.6,-17.3
Johnson,0%,-9.7,22.7,-32.3,-40.8,+9.1,-49.8,-39.3
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Roland
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Nowitzki,77%,25.9,15.2,+10.7,+3.8,-4.2,+8.0,+9.6
Howard,42%,19.1,14.4,+4.7,+6.1,-1.0,+7.1,+5.7
Kidd,73%,19.0,20.3,-1.4,+5.3,-7.1,+12.4,+4.1
Terry,63%,21.5,16.2,+5.3,+2.8,+0.6,+2.1,+4.0
Bass,40%,18.4,14.2,+4.3,+2.4,+1.7,+0.7,+2.9
Singleton,22%,18.4,19.3,-0.9,+2.7,+1.8,+0.9,-0.2
Dampier,46%,17.5,18.3,-0.8,+1.6,+2.2,-0.6,-0.7
Barea,40%,14.9,14.8,+0.2,+0.3,+3.1,-2.7,-1.0
Hollins,7%,12.7,14.4,-1.8,-3.5,+2.3,-5.9,-3.4
Williams,4%,8.6,15.7,-7.1,+2.8,+1.9,+0.9,-3.9
Wright,39%,9.8,18.7,-8.9,+1.6,+2.2,-0.6,-5.6
Green,9%,13.0,17.2,-4.2,-7.9,+3.0,-10.9,-6.9
George,18%,7.9,15.8,-7.9,-6.2,+3.7,-10.0,-8.8
Diop,11%,10.0,24.1,-14.1,-7.4,+3.2,-10.6,-12.7
Stackhouse,4%,4.0,17.3,-13.3,-22.5,+3.0,-25.5,-18.2
Carroll,4%,0.8,23.4,-22.5,-17.1,+2.7,-19.8,-21.4
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Roland
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Anthony,58%,21.5,13.4,+8.1,+6.3,-0.6,+6.9,+7.6
Smith,57%,18.9,14.6,+4.3,+7.6,-2.1,+9.7,+6.5
Nene,64%,21.1,15.4,+5.6,+5.8,-0.7,+6.5,+6.0
Iverson,3%,17.1,8.1,+9.0,+1.2,+3.5,-2.3,+4.5
Billups,69%,21.1,17.0,+4.1,+4.7,+0.5,+4.2,+4.2
Andersen,37%,20.3,17.9,+2.4,+3.4,+3.4,-0.1,+1.4
Balkman,20%,18.9,17.0,+1.9,+3.3,+3.4,-0.2,+1.1
Howard,1%,11.0,8.6,+2.3,+2.2,+3.4,-1.2,+0.9
Martin,53%,15.5,18.3,-2.8,+4.3,+2.4,+1.8,-1.0
Carter,45%,12.3,15.2,-2.9,+1.9,+4.7,-2.8,-2.9
Kleiza,46%,14.9,17.2,-2.3,+0.4,+6.0,-5.6,-3.6
Atkins,3%,10.0,15.1,-5.1,+0.8,+3.5,-2.7,-4.1
Samb,1%,5.6,15.4,-9.8,+0.0,+3.4,-3.4,-7.2
Jones,36%,10.2,18.8,-8.6,-2.9,+7.0,-9.9,-9.1
Petro,5%,7.6,25.0,-17.4,-22.8,+4.9,-27.8,-21.5
Hart,1%,11.0,27.7,-16.7,-34.4,+3.8,-38.2,-25.3
Weems,1%,-3.9,15.7,-19.6,-34.9,+3.9,-38.8,-27.3
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Roland
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Acker,1%,17.6,11.7,+5.9,+42.2,-0.7,+42.9,+20.7
Billups,2%,19.6,19.0,+0.6,+13.1,-0.7,+13.8,+5.9
Hamilton,57%,18.7,13.6,+5.1,+0.2,-1.4,+1.6,+3.7
Prince,77%,16.8,13.2,+3.6,-1.2,+1.8,-3.0,+0.9
Bynum,20%,19.4,21.4,-2.0,+2.2,-1.2,+3.4,+0.2
Johnson,23%,15.0,18.4,-3.4,+3.7,-1.7,+5.4,+0.1
Iverson,49%,17.6,16.6,+1.1,-1.2,+0.2,-1.4,+0.1
Wallace,53%,16.8,20.2,-3.4,+1.9,-3.2,+5.0,-0.0
Herrmann,16%,12.8,14.6,-1.8,+1.6,-0.9,+2.5,-0.1
Stuckey,63%,16.4,15.9,+0.5,-1.4,+1.1,-2.5,-0.7
McDyess,47%,18.5,18.6,-0.1,-1.7,+0.6,-2.4,-1.0
Maxiell,35%,17.5,18.6,-1.1,-4.6,+1.8,-6.4,-3.2
Afflalo,31%,10.0,15.1,-5.0,-1.6,+0.0,-1.6,-3.6
Brown,25%,13.1,20.5,-7.4,-0.3,-0.5,+0.3,-4.4
Sharpe,0%,6.0,6.4,-0.4,-22.1,-0.4,-21.8,-8.9
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Roland
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Morrow,38%,16.3,14.5,+1.8,-1.8,-4.9,+3.1,+2.3
Azubuike,60%,16.4,15.7,+0.7,-2.6,-5.4,+2.8,+1.5
Turiaf,43%,16.2,18.1,-1.9,-1.3,-5.5,+4.1,+0.5
Jackson,59%,18.0,18.0,+0.0,-3.3,-4.3,+1.0,+0.4
Maggette,40%,18.9,17.4,+1.5,-4.5,-3.2,-1.3,+0.4
Wright,17%,20.8,20.5,+0.3,-4.4,-3.6,-0.8,-0.1
Crawford,52%,16.7,16.2,+0.4,-4.6,-2.7,-1.9,-0.5
Watson,47%,15.8,19.1,-3.2,-2.4,-4.9,+2.5,-0.9
Ellis,22%,16.3,18.2,-1.8,-4.3,-3.5,-0.8,-1.4
Davidson,3%,14.0,13.9,+0.1,-7.8,-3.6,-4.2,-1.6
Belinelli,22%,13.2,15.9,-2.7,-4.4,-3.5,-0.8,-2.0
Randolph,28%,18.9,21.8,-2.9,-4.1,-3.5,-0.6,-2.0
Biedrins,47%,21.3,23.8,-2.5,-4.8,-2.8,-2.0,-2.3
Harrington,4%,10.0,15.3,-5.3,-6.3,-3.6,-2.8,-4.3
Williams,1%,4.4,10.2,-5.8,-6.2,-3.7,-2.6,-4.5
Kurz,11%,13.3,21.7,-8.4,-12.5,-2.6,-9.9,-9.0
Nelson,4%,7.5,20.4,-12.9,-9.9,-3.4,-6.4,-10.3
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Roland
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Yao,65%,25.3,16.2,+9.1,+8.3,-4.2,+12.5,+10.5
Artest,62%,17.5,12.2,+5.4,+6.2,+0.3,+5.9,+5.6
McGrady,30%,18.2,14.0,+4.2,+2.8,+4.5,-1.7,+1.9
Battier,51%,12.0,12.3,-0.4,+6.0,+1.9,+4.1,+1.4
Scola,63%,19.2,17.6,+1.6,+4.1,+3.8,+0.3,+1.1
Wafer,31%,16.5,16.3,+0.2,+4.1,+3.9,+0.2,+0.2
Landry,37%,19.7,16.6,+3.1,+1.1,+5.6,-4.5,+0.0
Lowry,15%,16.9,16.2,+0.7,+2.0,+4.3,-2.4,-0.5
Alston,40%,14.3,16.1,-1.8,+3.7,+4.2,-0.5,-1.3
Brooks,50%,14.4,17.6,-3.1,+4.1,+3.9,+0.2,-1.8
Barry,22%,10.4,15.5,-5.0,+0.9,+4.8,-3.9,-4.6
Mutombo,2%,12.1,18.2,-6.1,+0.0,+4.1,-4.1,-5.3
Head,8%,11.1,18.2,-7.1,-6.9,+4.9,-11.8,-9.0
Dorsey,0%,17.1,23.2,-6.1,-15.1,+4.0,-19.1,-11.3
Hayes,22%,9.0,22.2,-13.3,-2.8,+5.8,-8.6,-11.4
White,0%,15.8,28.7,-12.9,-38.6,+4.1,-42.7,-24.8
Cook,1%,8.7,30.7,-22.0,-42.7,+4.3,-46.9,-32.0
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Roland
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Granger,61%,24.3,15.0,+9.2,+1.3,-4.9,+6.1,+8.0
Ford,57%,18.5,15.6,+2.9,-1.7,-0.3,-1.3,+1.2
Murphy,63%,20.0,19.9,+0.1,-0.9,-1.5,+0.7,+0.3
Daniels,43%,14.4,14.5,-0.1,-0.6,-1.5,+0.9,+0.3
Jack,68%,14.6,15.5,-0.9,-0.6,-2.3,+1.7,+0.1
Dunleavy,12%,16.2,14.8,+1.4,-3.0,-0.8,-2.2,-0.0
Diener,18%,15.4,16.3,-0.9,-0.1,-1.3,+1.2,-0.1
Foster,46%,14.5,19.4,-4.9,+2.5,-4.2,+6.7,-0.3
Nesterovic,31%,15.8,18.8,-3.0,-4.3,+0.3,-4.6,-3.6
McRoberts,7%,14.2,19.0,-4.8,-3.8,-0.9,-2.9,-4.0
Baston,5%,13.9,18.2,-4.3,-5.5,-0.8,-4.7,-4.4
Graham,17%,9.6,17.7,-8.1,-0.8,-1.2,+0.4,-4.7
Hibbert,25%,17.9,25.7,-7.8,-3.0,-0.4,-2.6,-5.7
Rush,45%,10.2,16.3,-6.1,-4.7,+1.9,-6.6,-6.3
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Roland
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Camby,48%,21.0,16.1,+4.8,-5.1,-12.0,+6.9,+5.7
Randolph,34%,21.9,17.4,+4.5,-4.0,-11.1,+7.1,+5.6
Gordon,67%,16.6,16.9,-0.3,-8.2,-9.6,+1.4,+0.3
B.Davis,57%,16.2,18.8,-2.6,-7.4,-10.3,+2.8,-0.4
Collins,20%,11.1,15.9,-4.8,-4.5,-9.8,+5.3,-0.8
Acker,5%,11.0,15.7,-4.7,-4.6,-8.9,+4.3,-1.1
Mobley,9%,11.6,13.5,-1.9,-8.8,-8.7,-0.2,-1.2
Samb,1%,10.3,18.2,-7.9,+0.0,-8.8,+8.8,-1.2
Novak,29%,15.1,19.1,-4.0,-7.5,-9.2,+1.7,-1.7
Kaman,23%,16.2,21.4,-5.3,-8.6,-8.7,+0.2,-3.1
Thornton,67%,14.1,17.0,-2.9,-10.2,-5.7,-4.5,-3.5
Jones,38%,11.6,18.7,-7.1,-8.4,-8.8,+0.4,-4.1
Taylor,19%,11.4,18.8,-7.4,-8.4,-8.8,+0.4,-4.3
P.Davis,8%,12.1,23.1,-10.9,-5.4,-9.0,+3.6,-5.1
Jordan,19%,15.8,23.1,-7.3,-15.1,-7.1,-8.0,-7.6
Skinner,21%,11.9,19.0,-7.0,-16.1,-6.7,-9.4,-8.0
R.Davis,20%,8.1,18.6,-10.5,-14.2,-7.3,-6.9,-9.1
Hart,8%,7.1,17.2,-10.2,-19.3,-7.8,-11.5,-10.7
Thomas,6%,10.4,23.7,-13.3,-18.4,-8.1,-10.3,-12.1
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Roland
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Bryant,75%,27.2,14.2,+13.0,+10.7,-1.4,+12.1,+12.6
Odom,59%,18.6,14.2,+4.3,+14.4,-2.0,+16.4,+9.2
Gasol,76%,24.8,16.7,+8.0,+9.1,+2.9,+6.3,+7.3
Brown,3%,16.7,9.4,+7.4,+14.1,+7.4,+6.7,+7.1
Bynum,37%,22.2,15.8,+6.4,+7.7,+7.6,+0.1,+3.9
Ariza,51%,17.3,14.9,+2.5,+6.7,+8.5,-1.8,+0.8
Fisher,62%,13.6,17.8,-4.2,+10.7,+2.6,+8.1,+0.7
Walton,29%,12.7,15.5,-2.8,+8.9,+7.1,+1.9,-0.9
Radmanovic,19%,13.2,13.7,-0.5,+5.7,+8.1,-2.4,-1.3
Vujacic,33%,14.2,15.6,-1.4,+2.1,+10.3,-8.2,-4.1
Mbenga,5%,15.5,18.2,-2.7,+0.3,+8.0,-7.7,-4.7
Farmar,30%,11.1,16.2,-5.1,+0.8,+10.6,-9.8,-7.0
Morrison,1%,3.5,8.2,-4.6,-10.9,+7.8,-18.7,-10.3
Powell,18%,11.3,23.8,-12.5,-11.5,+11.8,-23.3,-16.8
Mihm,3%,11.4,24.5,-13.1,-19.2,+8.4,-27.6,-18.9
Yue,1%,-9.1,30.5,-39.5,-81.9,+8.3,-90.2,-59.8
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Roland
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Haddadi,3%,22.2,13.4,+8.8,+20.0,-6.2,+26.2,+15.8
Warrick,51%,18.9,17.0,+1.9,-4.0,-6.9,+2.9,+2.3
Jaric,15%,8.3,15.5,-7.2,+5.1,-7.3,+12.4,+0.7
Gasol,64%,18.8,17.2,+1.6,-6.5,-3.6,-2.9,-0.2
Conley,63%,16.1,17.3,-1.2,-5.6,-5.2,-0.3,-0.8
Gay,74%,17.2,15.4,+1.8,-7.1,-0.6,-6.5,-1.5
Ross,29%,7.9,14.3,-6.4,-2.7,-6.6,+3.9,-2.3
Mayo,79%,16.0,16.8,-0.8,-6.4,-1.7,-4.7,-2.4
Miles,8%,18.1,17.7,+0.4,-11.6,-4.9,-6.7,-2.4
Lowry,27%,15.9,18.4,-2.5,-9.1,-4.1,-5.0,-3.5
Milicic,26%,15.6,23.4,-7.8,-3.6,-6.1,+2.4,-3.7
Buckner,22%,7.3,17.6,-10.3,-2.6,-6.2,+3.7,-4.7
Arthur,37%,12.9,22.4,-9.5,-7.4,-4.3,-3.1,-6.9
Crittenton,1%,14.8,30.1,-15.3,-9.8,-5.4,-4.4,-11.0
Foyle,0%,-21.6,16.0,-37.6,-16.1,-5.4,-10.7,-26.8
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Roland
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Wade,76%,33.5,12.3,+21.1,+3.3,-9.7,+13.1,+17.9
O'Neal,20%,17.2,16.9,+0.3,+1.0,+0.1,+0.9,+0.6
Marion,38%,17.5,17.1,+0.4,+0.5,+0.1,+0.5,+0.4
Beasley,50%,19.2,19.0,+0.2,+0.2,+0.3,-0.2,+0.1
Chalmers,66%,14.8,16.9,-2.1,+0.6,-0.4,+0.9,-0.9
Quinn,24%,14.4,16.0,-1.7,+0.3,+0.2,+0.1,-1.0
Jones,16%,9.5,14.4,-5.0,+2.7,-0.2,+3.0,-1.8
Haslem,64%,14.6,18.9,-4.2,+0.7,-0.5,+1.1,-2.1
Cook,46%,11.6,15.0,-3.4,-0.2,+0.6,-0.8,-2.3
Moon,17%,13.0,16.3,-3.2,-2.3,+0.8,-3.1,-3.2
Magloire,18%,12.0,19.2,-7.2,+2.3,-0.2,+2.5,-3.3
Blount,5%,9.8,17.4,-7.7,+1.8,+0.2,+1.7,-3.9
Diawara,21%,7.2,15.9,-8.7,-2.8,+1.1,-3.9,-6.8
Head,4%,11.5,20.3,-8.8,-4.6,+0.5,-5.1,-7.3
Anthony,26%,10.3,19.4,-9.1,-3.9,+1.7,-5.7,-7.7
Livingston,1%,6.1,8.0,-1.9,-24.4,+0.5,-24.9,-11.1
Banks,4%,9.9,15.8,-5.9,-19.4,+1.1,-20.5,-11.7
Wright,2%,4.6,23.4,-18.7,-12.4,+0.5,-12.9,-16.4
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Roland
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Redd,30%,20.0,11.7,+8.3,+3.2,-2.9,+6.1,+7.4
Bogut,28%,18.2,15.7,+2.5,+3.9,-3.1,+6.9,+4.3
Sessions,55%,19.7,13.7,+6.0,-0.6,-1.7,+1.1,+4.0
Jefferson,74%,17.3,13.5,+3.8,-1.7,+0.7,-2.4,+1.3
Villanueva,53%,20.9,19.8,+1.1,-1.6,-0.4,-1.2,+0.2
Lue,10%,12.0,13.7,-1.6,+0.4,-1.2,+1.6,-0.3
MbahaMoute,53%,13.8,15.4,-1.6,-0.7,-1.6,+0.9,-0.6
Jones,3%,7.0,13.8,-6.7,+4.4,-1.2,+5.7,-1.8
Ridnour,51%,14.5,17.4,-2.8,-1.8,-0.3,-1.6,-2.3
Croshere,2%,19.3,16.4,+2.9,-12.4,-0.9,-11.6,-2.9
Bogans,12%,14.1,19.5,-5.5,-1.3,-1.1,-0.2,-3.4
Bell,45%,11.0,14.6,-3.6,-3.1,+0.6,-3.7,-3.6
Alexander,18%,11.4,17.4,-6.0,-1.9,-0.9,-1.1,-4.0
Gadzuric,24%,13.8,21.7,-7.9,-2.8,-0.6,-2.2,-5.6
Elson,25%,11.6,20.4,-8.8,-3.1,-0.4,-2.7,-6.4
Allen,15%,8.4,24.0,-15.6,-0.6,-1.2,+0.6,-9.1
Gill,1%,17.3,26.5,-9.2,-17.8,-0.9,-16.9,-12.3
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Roland
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Booth,0%,0.0,-64.2,+64.2,+144.0,-4.9,+148.9,+98.1
Jefferson,46%,25.7,19.4,+6.3,-2.8,-6.7,+3.9,+5.4
Williams,5%,18.1,19.0,-0.9,+4.2,-5.4,+9.6,+3.3
Smith,37%,18.8,16.8,+2.0,-5.8,-4.4,-1.4,+0.6
Brown,6%,13.2,13.9,-0.6,-4.1,-4.9,+0.8,-0.1
Miller,59%,15.5,16.2,-0.7,-5.0,-4.8,-0.2,-0.5
Brewer,8%,12.5,16.3,-3.8,-0.8,-5.2,+4.4,-0.5
Foye,63%,15.3,18.0,-2.7,-4.0,-6.4,+2.3,-0.7
Love,52%,20.5,19.8,+0.7,-6.2,-3.4,-2.8,-0.7
Cardinal,23%,9.2,15.4,-6.2,+0.4,-6.5,+6.9,-1.0
Telfair,53%,12.1,19.2,-7.1,-1.8,-8.3,+6.5,-1.7
Carney,30%,13.4,17.4,-4.0,-5.8,-4.5,-1.4,-3.0
Gomes,66%,14.0,17.6,-3.6,-6.3,-2.1,-4.3,-3.9
Ollie,21%,11.1,17.5,-6.4,-7.2,-4.3,-2.9,-5.0
McCants,16%,11.0,18.9,-7.9,-11.0,-3.7,-7.3,-7.7
Madsen,3%,0.1,20.8,-20.8,+5.0,-5.2,+10.2,-8.4
Collins,11%,3.9,18.7,-14.8,-20.8,-3.0,-17.9,-16.0
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Roland
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Paul,76%,33.5,15.2,+18.3,+5.6,-11.2,+16.8,+17.7
West,75%,21.3,16.6,+4.7,+3.5,-4.6,+8.2,+6.1
Chandler,37%,15.1,16.7,-1.6,+6.5,-1.3,+7.8,+2.1
Stojakovic,53%,14.2,15.7,-1.5,+4.7,-2.0,+6.8,+1.8
Wright,19%,14.3,13.8,+0.5,+0.3,+1.8,-1.5,-0.3
Peterson,13%,12.3,15.6,-3.3,+0.1,+1.8,-1.7,-2.7
Posey,54%,12.4,16.3,-3.8,+1.1,+2.1,-1.0,-2.7
Brown,22%,11.0,16.5,-5.5,+0.2,+1.9,-1.8,-4.0
Butler,66%,13.3,16.9,-3.6,-0.3,+5.2,-5.5,-4.4
Bowen,6%,12.0,17.1,-5.1,-4.4,+1.9,-6.3,-5.6
Daniels,19%,14.3,16.0,-1.6,-10.0,+4.2,-14.2,-6.7
Marks,21%,10.1,17.7,-7.6,-2.8,+2.7,-5.5,-6.8
Armstrong,28%,12.1,22.3,-10.2,-3.3,+3.4,-6.7,-8.8
Ely,9%,6.9,21.1,-14.2,-3.6,+2.1,-5.7,-10.8
James,2%,6.8,9.0,-2.1,-31.9,+2.2,-34.1,-14.9
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Roland
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Nichols,0%,18.2,-12.3,+30.4,-11.0,-2.6,-8.4,+14.9
Sene,0%,38.1,16.8,+21.3,+0.0,-2.6,+2.6,+13.8
Sims,0%,21.5,20.1,+1.4,+8.5,-2.6,+11.1,+5.3
Robinson,56%,20.9,16.7,+4.2,+0.2,-6.1,+6.3,+5.0
James,0%,14.4,8.1,+6.3,+0.0,-2.6,+2.6,+4.8
Crawford,10%,17.1,14.6,+2.5,-0.3,-2.9,+2.5,+2.5
Randolph,10%,22.2,17.2,+5.0,-3.8,-2.5,-1.4,+2.5
Thomas,20%,14.9,15.9,-0.9,+2.0,-3.7,+5.8,+1.8
Gallinari,10%,14.8,18.2,-3.4,+5.8,-3.6,+9.4,+1.7
Harrington,60%,18.3,19.2,-0.8,-1.0,-5.0,+4.0,+1.1
Lee,71%,21.3,20.8,+0.4,-3.4,-0.7,-2.7,-0.8
Richardson,48%,13.0,17.1,-4.1,-2.8,-2.4,-0.4,-2.6
Duhon,73%,13.6,17.3,-3.8,-3.6,+0.3,-3.9,-3.8
Chandler,69%,14.4,18.1,-3.6,-4.0,+0.5,-4.4,-4.0
Jeffries,33%,10.5,17.5,-7.0,-3.4,-2.2,-1.2,-4.7
Hughes,17%,13.8,18.6,-4.8,-6.6,-1.7,-4.9,-4.8
Wilcox,8%,14.8,19.6,-4.7,-8.0,-2.1,-5.9,-5.2
Samb,0%,-14.0,-3.4,-10.6,+0.0,-2.6,+2.6,-5.3
Collins,2%,5.8,15.8,-10.0,-1.9,-2.6,+0.7,-5.7
Roberson,6%,13.1,19.6,-6.4,-11.2,-2.0,-9.2,-7.5
Rose,4%,-1.7,25.1,-26.8,-2.1,-2.6,+0.5,-15.9
Curry,0%,3.8,24.4,-20.6,-58.1,-2.4,-55.7,-34.6
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Roland
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Hill,0%,79.7,5.8,+73.9,+98.6,-6.1,+104.8,+86.3
Sene,1%,37.4,15.8,+21.6,+10.7,-6.2,+16.8,+19.7
White,3%,22.2,14.3,+7.9,+0.0,-6.3,+6.3,+7.2
Westbrook,67%,16.9,16.2,+0.7,-4.9,-8.5,+3.6,+1.9
Durant,73%,23.1,14.5,+8.6,-8.3,+0.0,-8.4,+1.8
Sefolosha,18%,14.0,14.3,-0.3,-4.3,-6.5,+2.2,+0.7
Weaver,29%,11.4,15.3,-3.9,-1.7,-7.9,+6.1,+0.1
Krstic,29%,15.4,16.3,-0.9,-5.6,-6.2,+0.7,-0.3
Smith,17%,14.8,17.4,-2.6,-4.3,-6.4,+2.1,-0.7
Green,73%,15.6,17.7,-2.1,-6.8,-4.1,-2.8,-2.3
Mason,27%,8.1,16.0,-7.9,-2.8,-7.2,+4.4,-3.0
Collison,46%,16.6,22.5,-5.9,-5.5,-6.5,+1.0,-3.1
Wilcox,18%,15.1,19.7,-4.5,-8.3,-5.6,-2.8,-3.8
Rose,8%,10.2,20.8,-10.6,-0.5,-6.5,+6.1,-3.9
Atkins,7%,5.9,10.0,-4.1,-10.3,-5.7,-4.6,-4.3
Livingston,5%,15.1,21.7,-6.6,-8.6,-5.9,-2.7,-5.0
Watson,45%,10.7,18.8,-8.1,-6.9,-5.3,-1.6,-5.5
Wilkins,16%,9.4,16.3,-6.9,-10.8,-5.2,-5.6,-6.4
Swift,9%,13.2,27.7,-14.5,-6.9,-6.0,-0.9,-9.1
Petro,9%,10.7,26.2,-15.5,-11.2,-5.6,-5.7,-11.6
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Roland
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Howard,72%,28.6,14.2,+14.4,+9.3,+0.2,+9.0,+12.3
Nelson,33%,23.2,16.7,+6.4,+13.4,+3.3,+10.1,+7.9
Lewis,72%,18.9,14.2,+4.7,+9.8,-1.5,+11.2,+7.3
Turkoglu,71%,16.8,13.8,+2.9,+8.8,+1.4,+7.5,+4.7
Foyle,1%,23.7,13.0,+10.7,-7.3,+6.9,-14.2,+0.7
Alston,22%,17.6,15.1,+2.5,+4.7,+7.2,-2.6,+0.5
Lee,49%,12.3,14.7,-2.5,+5.8,+7.5,-1.6,-2.1
Pietrus,34%,13.3,15.7,-2.4,+5.1,+7.5,-2.4,-2.4
Johnson,37%,11.7,12.8,-1.1,+3.6,+8.5,-5.0,-2.7
Gortat,20%,19.4,15.7,+3.6,-3.1,+9.1,-12.2,-2.7
Redick,28%,11.2,16.3,-5.2,+5.2,+7.3,-2.1,-3.9
Battie,30%,13.6,18.5,-4.9,+3.8,+8.0,-4.2,-4.6
Bogans,20%,9.2,16.7,-7.4,+6.0,+6.9,-0.9,-4.8
Cook,4%,8.9,15.6,-6.7,-8.2,+7.3,-15.5,-10.2
Lue,3%,10.8,21.6,-10.8,-7.8,+7.2,-15.0,-12.5
Richardson,2%,3.7,17.2,-13.5,-20.7,+7.3,-28.1,-19.3
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Roland
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Iguodala,83%,20.7,13.0,+7.7,+1.8,-8.2,+10.0,+8.6
Young,65%,17.2,14.9,+2.4,+2.7,-4.9,+7.6,+4.4
Miller,75%,20.9,18.4,+2.5,+1.8,-5.3,+7.1,+4.3
Marshall,5%,21.4,22.2,-0.8,+10.4,-0.4,+10.9,+3.9
Brand,23%,16.6,15.0,+1.6,+0.1,+0.1,+0.0,+1.0
Dalembert,52%,14.9,15.7,-0.7,+1.1,-1.1,+2.2,+0.4
Williams,49%,18.4,16.2,+2.1,-1.8,+1.8,-3.6,-0.2
Speights,32%,20.2,21.0,-0.8,-3.2,+1.6,-4.8,-2.4
Green,46%,12.5,16.8,-4.3,+0.2,-0.0,+0.2,-2.5
Ratliff,15%,12.5,21.7,-9.1,-2.6,+0.5,-3.1,-6.7
Evans,29%,11.9,22.3,-10.4,-2.7,+1.2,-3.9,-7.8
Ivey,22%,8.7,15.1,-6.3,-10.2,+2.9,-13.1,-9.0
Rush,5%,7.2,20.4,-13.2,-3.9,+0.3,-4.1,-9.6
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Roland
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Nash,63%,21.7,17.2,+4.5,+4.7,-2.7,+7.4,+5.7
Stoudemire,49%,22.8,15.2,+7.5,+2.7,+1.2,+1.6,+5.2
O'Neal,57%,24.9,18.7,+6.2,+2.9,+0.6,+2.3,+4.6
Barbosa,43%,21.6,14.1,+7.6,+0.5,+3.0,-2.6,+3.5
Hill,62%,17.1,16.6,+0.5,+3.6,-0.8,+4.4,+2.1
Richardson,49%,19.0,17.2,+1.7,+0.4,+3.3,-2.9,-0.1
Dudley,18%,17.0,18.2,-1.1,+3.0,+1.7,+1.3,-0.2
Diaw,14%,14.0,17.7,-3.7,+1.0,+2.1,-1.1,-2.6
Amundson,26%,14.9,18.4,-3.4,+0.8,+2.3,-1.5,-2.7
Tucker,7%,14.5,20.3,-5.8,+3.4,+1.8,+1.6,-2.9
Barnes,53%,14.2,19.4,-5.2,+1.2,+2.7,-1.5,-3.7
Dragic,18%,11.1,17.0,-5.9,-0.7,+2.5,-3.2,-4.8
Bell,18%,9.5,19.4,-9.9,+2.4,+1.8,+0.6,-5.7
Lopez,16%,13.0,20.3,-7.3,-4.5,+3.1,-7.5,-7.4
Singletary,3%,9.8,19.6,-9.9,-5.9,+2.2,-8.1,-9.1
Swift,3%,7.7,25.8,-18.1,-4.0,+2.1,-6.1,-13.3
Brown,1%,-3.0,20.5,-23.5,-8.5,+2.0,-10.5,-18.3
Sims,0%,-50.2,46.2,-96.5,-24.2,+1.9,-26.1,-68.3
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Roland
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Roy,73%,26.7,13.4,+13.3,+8.3,-3.0,+11.4,+12.5
Aldridge,76%,21.4,16.1,+5.3,+7.7,-2.3,+10.0,+7.2
